valor,hora,tipo,saldo
1287.81,9,transferencia,85365.39
2000.4,5,transferencia,104152.57
2333.24,13,deposito,46356.91
985.88,19,transferencia,117951.8
2381.48,16,transferencia,74265.77
1204.41,8,deposito,48558.27
2020.43,20,pagamento,84447.89
1076.82,15,transferencia,160466.09
4289.51,6,levantamento,87304.86
3138.49,3,pagamento,70742.35
1374.54,10,levantamento,59799.24
3175.1,1,pagamento,144098.31
1295.34,7,transferencia,82011.34
2152.35,13,transferencia,62506.86
917.56,16,deposito,90506.56
3910.02,22,pagamento,85181.61
1641.47,11,transferencia,129164.06
1054.06,19,transferencia,97052.07
2171.8,23,transferencia,30141.54
449.16,12,levantamento,106474.89
806.03,0,deposito,80272.99
1428.58,1,pagamento,29636.86
2000.15,9,transferencia,39149.26
1984.71,22,pagamento,121448.36
1172.6,5,pagamento,82706.85
2887.52,12,levantamento,66978.1
675.3,16,transferencia,58639.48
1459.2,21,pagamento,108541.71
4233.5,6,transferencia,118454.07
2866.54,6,pagamento,35479.05
5010.44,7,transferencia,61291.98
10964.2,13,transferencia,64404.44
1107.66,21,transferencia,101991.58
2374.61,1,pagamento,108876.44
944.87,6,levantamento,160119.26
750.77,16,deposito,82167.52
2553.85,0,levantamento,74905.23
1851.19,21,transferencia,69858.15
1313.09,13,deposito,56794.05
2861.3,21,pagamento,74723.83
1352.69,0,pagamento,21693.42
542.44,7,transferencia,56202.43
3109.18,8,transferencia,81652.42
1044.96,7,deposito,72003.35
3296.31,16,levantamento,163993.14
2412.86,12,pagamento,81059.46
220.95,7,transferencia,79712.54
1428.99,20,levantamento,93450.66
849.77,5,transferencia,74217.21
3797.6,18,transferencia,138821.66
1147.51,11,deposito,-6354.45
3568.49,22,deposito,105712.73
1904.47,14,pagamento,7233.87
1140.21,8,pagamento,57408.79
2699.94,13,deposito,90352.27
3667.65,2,pagamento,122027.05
702.43,11,deposito,51011.02
531.63,10,pagamento,83820.03
1698.41,2,deposito,125151.92
1308.94,7,pagamento,-11666.04
2657.01,0,pagamento,73903.75
3405.21,16,levantamento,127818.42
478.24,17,pagamento,76931.16
1339.41,9,transferencia,81776.2
519.47,11,pagamento,70163.62
610.27,16,transferencia,105816.03
471.43,21,deposito,23222.6
1333.2,9,levantamento,69694.37
510.05,13,levantamento,55820.3
1060.86,8,pagamento,74099.91
903.45,7,levantamento,126564.23
1374.33,18,transferencia,127351.11
1806.13,16,transferencia,71544.28
1697.52,14,deposito,-17922.34
677.93,5,pagamento,76754.21
1752.77,6,pagamento,66770.28
1287.25,17,pagamento,62049.09
2609.01,15,pagamento,79186.13
1060.23,10,transferencia,90501.01
2880.2,8,transferencia,80142.02
827.55,19,pagamento,28016.34
860.15,9,pagamento,123511.69
1656.24,12,transferencia,76996.57
455.05,6,deposito,85131.24
893.64,1,transferencia,2570.31
4520.12,17,pagamento,27908.43
3080.8,5,transferencia,104301.22
1328.19,1,transferencia,25853.64
11856.3,14,levantamento,2287.8
1581.73,10,levantamento,110391.59
2041.98,2,transferencia,6571.25
5759.76,8,transferencia,129611.72
2344.5,12,deposito,120879.76
1405.36,10,deposito,103343.86
3153.49,22,pagamento,127801.51
2945.62,12,pagamento,55052.45
1009.53,10,levantamento,74844.39
1521.68,9,pagamento,93578.19
2020.07,4,transferencia,78034.13
2031.27,23,transferencia,73671.11
906.25,3,pagamento,81287.49
2294.2,6,deposito,75919.66
1352.8,6,transferencia,38014.79
2641.5,12,pagamento,63618.4
3675.38,13,pagamento,136443.69
941.07,8,deposito,128188.4
1348.55,22,deposito,125268.56
2098.11,9,pagamento,117586.48
3247.07,13,pagamento,76209.68
1144.64,1,pagamento,53852.5
1859.21,2,deposito,89520.3
6573.79,8,transferencia,34253.36
3490.87,19,transferencia,119574.64
1482.96,9,levantamento,94333.31
8059.43,3,transferencia,105215.6
2632.53,8,transferencia,132003.77
7290.72,21,transferencia,84861.46
4437.15,8,pagamento,80682.31
17782.52,8,transferencia,120556.4
5892.07,15,levantamento,111623.49
1259.18,2,deposito,86554.56
3448.28,21,pagamento,55521.42
880.59,13,transferencia,107937.62
3769.9,21,pagamento,73848.4
7060.98,19,transferencia,81770.69
930.38,12,transferencia,84130.22
3267.45,16,levantamento,73058.54
3022.43,18,transferencia,100350.75
3096.4,6,levantamento,121644.25
702.18,6,deposito,86592.74
1239.52,6,levantamento,69156.2
2341.16,15,transferencia,14446.28
1350.02,0,transferencia,85801.1
837.22,17,levantamento,95453.74
3910.51,13,levantamento,103064.87
1080.59,2,pagamento,83765.66
1762.63,10,deposito,144412.68
10844.03,1,transferencia,76836.08
4122.63,17,pagamento,157468.39
1875.5,15,pagamento,104819.09
2491.7,18,levantamento,100954.62
2278.35,13,transferencia,97452.19
564.57,22,pagamento,39320.07
2373.57,4,transferencia,122387.22
4515.94,23,levantamento,17882.29
1697.38,1,levantamento,92578.13
3290.32,20,pagamento,89696.37
2751.64,16,pagamento,165542.37
3049.52,18,transferencia,115356.53
778.29,10,pagamento,120804.91
2503.06,20,pagamento,87347.65
7162.83,8,pagamento,15168.41
1773.74,15,transferencia,79751.25
1468.07,18,deposito,-4668.9
3501.25,10,transferencia,60594.31
3803.17,13,pagamento,134183.89
4795.48,10,transferencia,37657.25
1649.68,14,transferencia,112023.34
2776.03,21,transferencia,73302.3
8536.11,9,transferencia,60135.07
946.92,9,deposito,92321.12
597.45,21,pagamento,75348.09
3396.65,21,levantamento,83958.76
2549.68,2,deposito,177616.19
1300.51,6,levantamento,85179.43
1079.18,0,transferencia,123750.91
1700.5,12,transferencia,96097.9
4066.55,18,pagamento,112239.78
3861.19,2,deposito,100294.54
2164.28,14,transferencia,36046.31
1235.66,16,deposito,61487.78
242.57,0,transferencia,60020.9
2592.93,12,pagamento,88930.72
3090.42,23,transferencia,27049.35
1612.12,7,transferencia,48153.05
11685.71,5,deposito,12904.1
1000.37,11,levantamento,79585.87
5903.18,7,transferencia,57431.5
3327.8,19,pagamento,36487.26
1561.93,12,transferencia,55385.68
502.46,12,transferencia,42369.53
5504.55,12,deposito,118157.15
1890.78,20,deposito,85154.23
7656.72,7,levantamento,93593.23
1909.0,17,pagamento,52765.8
5777.23,19,transferencia,75148.32
577.14,0,pagamento,192800.52
616.64,7,pagamento,104509.13
1310.17,15,transferencia,98344.97
319.32,11,pagamento,125762.18
2326.93,1,levantamento,113383.77
984.07,15,levantamento,103891.69
3297.3,17,pagamento,88336.18
384.25,10,transferencia,42741.41
4545.17,10,pagamento,79513.61
1936.13,4,deposito,44182.04
3741.38,10,pagamento,116439.3
1575.49,16,pagamento,76580.42
476.59,11,pagamento,113108.01
5202.46,21,transferencia,58826.56
3291.82,11,transferencia,39387.01
3896.67,7,transferencia,107935.46
1998.99,22,pagamento,37107.74
7865.68,9,pagamento,139786.05
13581.97,5,transferencia,108246.63
5437.45,0,pagamento,69961.44
583.1,10,pagamento,57396.76
2214.49,8,levantamento,47110.82
1059.15,22,pagamento,66279.08
614.52,2,pagamento,116100.41
1640.05,13,transferencia,87229.56
4544.9,12,pagamento,90521.93
1278.88,19,pagamento,86487.2
1139.4,2,transferencia,-5369.84
1417.25,19,pagamento,110622.33
9605.26,16,deposito,40993.06
2755.47,18,pagamento,77847.58
1026.55,14,deposito,152855.58
7327.61,4,levantamento,96258.6
2009.96,20,levantamento,34610.86
924.56,8,deposito,92638.91
1223.38,20,levantamento,101852.21
940.39,16,transferencia,67349.72
1629.52,13,transferencia,39371.87
1719.58,4,pagamento,133316.16
2121.1,10,pagamento,93076.57
1180.41,6,pagamento,53358.86
2963.54,11,transferencia,82220.21
6526.41,3,pagamento,68543.27
1131.36,22,pagamento,69675.62
5100.58,15,pagamento,74680.36
2128.64,1,transferencia,74311.55
1602.0,15,pagamento,48471.2
3272.92,1,deposito,80711.33
2699.71,10,pagamento,49835.19
3033.74,22,deposito,84865.3
1042.08,18,levantamento,80394.63
813.22,22,pagamento,118359.3
334.8,18,transferencia,110767.44
2512.19,21,levantamento,78032.63
875.71,12,levantamento,71791.62
1144.16,22,levantamento,137079.8
1672.23,20,transferencia,80963.02
676.25,6,levantamento,92615.11
5764.02,12,deposito,102015.92
1451.02,19,pagamento,60014.87
2805.8,15,deposito,21029.96
3675.12,16,pagamento,29329.81
432.12,10,levantamento,57177.59
1362.24,13,transferencia,55077.01
3564.46,23,transferencia,60796.43
818.86,1,levantamento,52192.91
2348.31,14,pagamento,87518.48
893.37,12,transferencia,76562.56
2507.62,21,deposito,12278.74
1172.03,12,pagamento,128144.96
1942.32,4,pagamento,36809.68
5068.53,21,pagamento,36331.13
3208.4,16,transferencia,131829.29
1017.5,3,transferencia,65803.43
2776.02,5,deposito,79776.34
2493.23,21,levantamento,120771.68
4661.3,5,transferencia,88583.3
1957.93,22,transferencia,24157.4
1901.43,2,levantamento,68775.21
3437.07,19,transferencia,142887.51
3478.65,0,transferencia,37594.22
26752.59,15,pagamento,8309.85
6238.83,16,transferencia,126805.62
1846.26,19,transferencia,89975.62
1694.21,5,pagamento,92245.19
1000.05,11,pagamento,183527.64
550.26,11,transferencia,124172.79
1998.06,18,deposito,60046.66
329.84,20,pagamento,108745.51
8811.67,15,transferencia,40454.17
951.81,16,deposito,104994.74
5110.71,16,levantamento,87365.6
1653.57,17,transferencia,70473.18
2880.18,14,levantamento,33325.61
658.99,5,deposito,113426.92
2906.38,8,transferencia,148409.7
2029.45,23,pagamento,90854.45
8718.45,10,pagamento,71290.47
659.46,20,levantamento,125017.77
635.11,7,levantamento,111138.27
803.05,4,levantamento,30817.62
359.22,14,transferencia,107121.02
928.84,9,transferencia,97746.82
849.73,2,transferencia,37896.21
1775.51,6,levantamento,51662.29
1885.37,5,pagamento,69670.96
553.48,22,levantamento,103824.93
4776.05,4,levantamento,64685.23
2903.14,23,pagamento,75414.03
3832.27,7,levantamento,51250.44
4745.91,4,transferencia,60039.57
841.15,15,transferencia,111832.5
1151.1,11,deposito,74716.93
2491.14,6,transferencia,81133.58
5140.83,3,deposito,99928.25
2357.46,22,pagamento,57614.85
1824.59,5,transferencia,118005.88
1074.06,11,levantamento,35243.94
640.27,12,pagamento,29874.8
4630.34,17,levantamento,84956.42
1365.71,17,transferencia,80372.4
1924.15,9,transferencia,65559.26
7172.43,6,transferencia,130953.9
1383.6,6,deposito,94337.59
1955.69,2,pagamento,108539.72
1270.71,18,transferencia,33139.45
652.95,12,levantamento,112589.9
2416.01,17,deposito,114792.78
385.43,15,levantamento,141975.55
5893.49,9,transferencia,123324.99
356.53,14,transferencia,51388.14
1484.93,21,transferencia,64704.26
1215.02,10,transferencia,22054.34
4528.7,21,levantamento,147374.33
1044.53,8,levantamento,133254.55
518.94,5,pagamento,120133.75
648.46,7,deposito,115903.94
341.49,20,transferencia,46516.39
3742.43,11,transferencia,25272.73
8079.06,23,transferencia,95386.04
4905.06,17,levantamento,68279.31
1924.09,8,pagamento,107992.05
2434.69,21,transferencia,65197.94
1406.72,10,transferencia,111807.93
1192.92,20,transferencia,98670.53
2767.16,17,pagamento,-1255.1
643.95,9,levantamento,89905.61
2872.24,0,pagamento,71680.55
1792.07,2,pagamento,57766.49
3156.5,11,pagamento,121439.76
2798.25,23,pagamento,49166.52
698.76,6,transferencia,108688.23
3405.34,14,levantamento,70817.7
6309.02,22,transferencia,41533.4
3446.12,20,deposito,44352.1
890.39,13,pagamento,92894.26
3731.77,12,pagamento,71940.77
2649.82,16,transferencia,47070.33
410.83,19,pagamento,58752.9
1535.39,15,transferencia,42667.67
3559.53,4,transferencia,95306.02
1735.47,8,deposito,23908.64
2821.45,20,transferencia,71092.58
1158.6,20,transferencia,24117.17
2327.12,14,transferencia,130260.76
4964.11,8,transferencia,79610.35
2736.87,11,transferencia,142960.01
2252.45,5,transferencia,62369.34
1982.86,16,pagamento,39153.64
1717.16,3,pagamento,105135.49
1018.05,9,pagamento,29498.93
1408.99,15,pagamento,45410.18
2113.55,15,levantamento,65568.24
373.81,13,pagamento,30311.86
5058.79,18,transferencia,95979.12
1204.1,0,levantamento,44725.44
704.4,6,deposito,159192.18
9026.56,10,transferencia,144098.97
2124.67,15,pagamento,62007.4
4312.31,0,transferencia,79042.14
1061.99,21,transferencia,53589.88
4480.94,14,pagamento,106872.9
3233.85,17,transferencia,124655.35
1404.82,22,transferencia,33814.38
463.9,1,pagamento,110776.18
4197.13,14,pagamento,69747.54
1545.71,18,deposito,99048.55
4639.42,11,transferencia,75857.96
1366.65,11,levantamento,91963.94
1704.31,9,levantamento,52043.83
2412.92,14,transferencia,138768.29
8800.46,4,pagamento,71316.82
949.39,4,levantamento,69790.03
1292.0,5,levantamento,109390.06
1168.07,22,transferencia,41214.3
1091.94,22,levantamento,78023.03
1724.38,0,pagamento,73588.72
4418.38,5,transferencia,89679.8
1342.31,15,deposito,47644.51
8146.68,0,levantamento,111442.78
5184.0,21,levantamento,69141.56
1659.23,8,levantamento,111104.14
1006.47,19,transferencia,101962.85
3271.51,1,pagamento,103188.02
5942.51,19,pagamento,116783.58
4147.25,22,transferencia,23758.33
1044.78,18,pagamento,53238.41
1602.07,21,transferencia,107232.0
566.13,1,pagamento,55589.86
630.28,1,pagamento,66872.43
3901.85,0,pagamento,97906.42
2903.72,9,pagamento,66158.15
6767.92,14,deposito,57381.03
704.91,17,transferencia,39081.43
5352.28,6,pagamento,219482.68
5147.69,4,levantamento,86882.82
9541.7,19,pagamento,60004.94
3637.79,6,pagamento,108447.55
232.11,11,transferencia,65528.59
2822.46,11,transferencia,94856.29
409.5,13,transferencia,116287.73
314.95,8,transferencia,49122.35
2255.35,13,levantamento,109203.58
3426.88,7,transferencia,88438.89
460.25,15,levantamento,59116.71
315.85,1,deposito,81788.46
1281.81,16,pagamento,100284.38
2748.5,2,pagamento,96955.06
1786.06,8,levantamento,113866.4
1377.68,22,pagamento,80013.08
688.69,5,transferencia,71225.27
1377.28,2,levantamento,9824.72
4023.32,2,levantamento,88462.76
2095.91,13,pagamento,39014.73
2352.07,0,levantamento,75976.57
7493.14,20,levantamento,112687.43
8850.24,9,transferencia,112479.84
8201.16,20,deposito,137346.19
15310.21,16,levantamento,126485.97
910.33,6,transferencia,74538.93
696.03,7,levantamento,32051.32
2797.04,1,transferencia,97676.33
1465.23,23,pagamento,17638.19
1861.98,9,pagamento,30885.88
349.91,16,pagamento,91753.84
2350.88,9,levantamento,148667.05
1300.78,0,transferencia,102853.7
1329.98,14,levantamento,59610.24
1610.16,12,pagamento,74241.61
504.39,11,pagamento,77527.51
1104.04,10,levantamento,81745.93
5902.43,9,pagamento,52682.02
2358.79,11,levantamento,76809.38
5749.9,13,pagamento,124418.54
700.78,20,pagamento,63564.24
2212.99,7,transferencia,45734.33
766.24,6,pagamento,60887.01
9890.6,14,pagamento,166526.54
739.22,7,pagamento,14637.73
4085.28,4,pagamento,57152.16
1307.51,21,deposito,66368.65
4620.05,12,transferencia,5215.93
620.28,6,pagamento,82207.96
1201.37,18,deposito,70344.03
3021.15,15,levantamento,87037.39
1694.75,6,levantamento,99506.98
2079.0,16,transferencia,94884.53
1298.4,5,pagamento,107848.26
1546.66,14,deposito,75762.56
1484.07,2,transferencia,33894.54
991.75,1,pagamento,128871.93
9165.42,11,transferencia,67026.92
6727.03,13,transferencia,58068.08
5732.17,20,pagamento,45772.08
3218.6,18,pagamento,29233.18
4082.23,17,pagamento,112666.23
1052.88,1,pagamento,87203.22
767.75,10,levantamento,92317.85
5085.09,1,transferencia,109396.26
2690.08,4,levantamento,63470.14
5137.2,2,pagamento,129151.92
2614.82,15,deposito,21747.45
1027.15,5,pagamento,49112.92
728.77,9,pagamento,46983.57
2942.65,2,pagamento,93987.14
3631.64,13,transferencia,86315.11
2955.72,11,pagamento,85955.7
849.83,11,pagamento,83926.18
2264.59,4,transferencia,3634.61
2351.77,23,levantamento,67306.89
1101.34,13,deposito,76059.64
5534.86,7,pagamento,68650.56
1680.72,13,deposito,165047.5
6397.35,19,transferencia,78272.8
2588.09,12,pagamento,96958.65
1679.62,22,transferencia,31366.67
2098.79,0,pagamento,88679.06
359.14,1,pagamento,55426.88
1886.44,16,pagamento,165388.15
293.1,3,pagamento,54139.09
1249.93,5,levantamento,60138.2
2619.67,17,deposito,121491.57
1382.42,17,levantamento,41737.19
6398.73,22,levantamento,143467.0
1925.24,23,pagamento,108575.6
3233.71,17,pagamento,99628.98
1736.05,7,transferencia,85630.41
2576.93,3,levantamento,-14339.14
1503.69,5,transferencia,106924.82
3171.6,17,transferencia,77663.63
4894.82,14,levantamento,77597.95
2126.32,7,deposito,81644.42
5808.78,19,transferencia,40419.47
1547.45,12,transferencia,91143.25
5408.3,2,pagamento,28499.75
3588.48,16,levantamento,50224.92
1597.47,4,pagamento,89816.98
3372.73,10,transferencia,31248.38
3304.36,15,pagamento,118678.43
3898.18,2,deposito,33973.9
352.39,19,levantamento,81001.4
780.84,17,deposito,81755.62
1501.21,11,pagamento,56646.7
2298.94,19,levantamento,63416.42
3032.0,14,transferencia,95090.08
1327.42,3,deposito,86830.72
3536.62,12,deposito,62112.57
335.39,20,pagamento,120100.66
610.31,7,levantamento,67677.94
1216.66,23,transferencia,112287.26
9702.12,20,transferencia,59906.3
3795.16,13,pagamento,54902.92
1334.89,3,pagamento,109892.14
6999.51,22,transferencia,55282.63
834.33,9,transferencia,103790.9
1014.09,18,deposito,18678.3
2266.56,0,pagamento,46021.69
1993.17,2,transferencia,76166.85
2525.23,22,transferencia,69745.61
1370.6,5,pagamento,152038.7
3154.66,11,transferencia,144517.0
2012.76,0,levantamento,119260.97
4832.66,11,pagamento,57847.18
3476.41,17,transferencia,94469.62
1070.18,18,transferencia,87598.44
706.5,9,levantamento,87471.29
4278.37,4,deposito,51003.51
752.15,8,transferencia,54298.27
4227.79,7,levantamento,26480.54
1466.15,0,pagamento,65316.0
2991.95,23,levantamento,59069.03
1108.07,15,pagamento,53704.45
2638.39,13,transferencia,60486.15
4563.03,19,levantamento,53138.26
1275.72,4,transferencia,15539.9
890.89,20,deposito,82661.77
958.97,13,levantamento,123472.73
276.77,18,transferencia,61145.92
922.6,7,transferencia,103735.57
4844.42,2,transferencia,55843.49
466.0,16,pagamento,90081.69
1184.88,13,transferencia,92964.48
2034.21,4,deposito,108266.06
1996.81,23,deposito,91412.62
931.14,21,levantamento,94500.87
5179.11,20,levantamento,42562.21
3326.55,0,levantamento,144336.88
836.76,14,transferencia,54155.03
1609.34,18,deposito,129925.11
1126.75,15,deposito,110643.55
2668.69,14,levantamento,37502.05
5910.29,2,deposito,130725.24
2703.52,23,pagamento,53967.38
6569.94,8,pagamento,171785.78
1663.96,17,levantamento,90960.43
498.73,8,transferencia,-5111.14
1014.02,7,levantamento,138430.56
3247.77,18,levantamento,81748.52
1711.05,23,pagamento,122804.49
1984.72,15,pagamento,90537.21
1272.01,4,transferencia,83512.73
1165.17,12,pagamento,111816.99
4546.66,13,levantamento,47745.55
8039.69,8,pagamento,133781.38
1240.48,17,transferencia,130421.01
1093.02,0,transferencia,58269.18
3606.68,17,transferencia,102597.62
6320.1,17,transferencia,76934.95
4394.77,21,transferencia,37043.03
8571.5,8,deposito,86338.65
4593.54,10,levantamento,97182.68
3500.46,10,deposito,91201.48
4995.08,5,pagamento,88963.4
2615.93,18,transferencia,86893.35
2024.46,3,levantamento,141649.86
2911.75,4,pagamento,127774.7
2800.28,14,pagamento,101836.61
1078.85,1,pagamento,82171.04
2811.62,14,pagamento,69797.31
2108.19,8,pagamento,95060.05
2741.5,0,transferencia,62849.2
1894.09,16,transferencia,89335.27
2563.7,4,pagamento,79066.99
2370.93,10,pagamento,72143.22
757.95,19,transferencia,94309.86
1047.48,9,transferencia,74201.36
565.97,5,levantamento,71947.29
5691.96,8,levantamento,80326.48
1803.52,16,deposito,53602.49
2369.52,12,deposito,43077.08
1803.6,10,levantamento,68817.89
812.83,16,pagamento,92512.08
1582.04,6,transferencia,106607.32
1825.23,18,transferencia,46430.58
444.05,9,deposito,80654.49
2729.97,18,transferencia,100145.4
2400.83,12,deposito,85497.93
1375.13,20,transferencia,106363.22
5838.57,6,transferencia,44898.29
2477.79,21,transferencia,16440.86
3727.23,16,pagamento,113549.87
2478.5,3,transferencia,100674.57
2505.28,14,transferencia,160489.58
320.35,23,pagamento,71093.22
1190.45,6,deposito,106181.13
1668.91,13,transferencia,89435.52
751.53,20,deposito,51460.92
1484.26,4,transferencia,83775.84
3771.89,8,transferencia,108449.45
1824.79,8,levantamento,76056.42
632.38,5,deposito,94309.77
2661.02,8,pagamento,39973.26
387.17,22,deposito,59666.98
2903.38,10,pagamento,76809.81
1190.67,5,pagamento,122557.78
8260.69,1,transferencia,103242.08
566.69,18,levantamento,73497.91
1760.31,8,levantamento,91586.11
744.33,0,pagamento,74730.06
1339.17,14,pagamento,59186.08
10253.49,22,deposito,29331.21
1318.68,16,pagamento,77510.11
692.91,6,deposito,77425.51
2989.47,7,transferencia,54556.77
1358.7,2,transferencia,85385.91
1355.21,1,transferencia,76845.6
1376.27,20,transferencia,124913.65
1381.18,18,transferencia,83842.47
4569.51,9,levantamento,139612.89
517.03,22,levantamento,109116.04
1905.19,9,levantamento,123120.51
2234.34,17,transferencia,82888.13
2047.27,6,levantamento,168021.26
739.71,15,transferencia,110479.33
795.25,14,pagamento,15522.6
1400.58,17,pagamento,17210.51
811.81,22,pagamento,57123.3
2320.18,22,deposito,99182.96
4647.01,3,transferencia,97085.59
1897.76,9,pagamento,75871.83
1408.84,2,transferencia,59343.46
327.3,8,levantamento,82530.5
2291.18,10,pagamento,78771.27
959.26,0,transferencia,127425.16
1389.5,19,deposito,91005.29
1002.02,9,pagamento,80850.6
1522.08,14,transferencia,133818.54
2138.36,13,transferencia,123220.78
2496.22,14,transferencia,114153.43
4189.24,3,transferencia,85381.31
1533.44,23,transferencia,50292.22
1512.67,3,transferencia,116963.57
4857.38,13,pagamento,75233.44
3654.9,4,pagamento,75632.87
5073.5,19,pagamento,63180.29
3830.21,16,pagamento,88969.38
12684.6,23,transferencia,58444.19
3280.26,1,transferencia,81766.29
770.81,4,pagamento,96599.12
3279.46,17,pagamento,91738.42
2433.44,20,transferencia,92761.01
1344.02,3,transferencia,84160.17
1237.41,21,levantamento,91964.58
1575.3,2,transferencia,32758.7
326.69,11,transferencia,63633.51
235.74,21,deposito,27209.22
1927.86,17,transferencia,54515.44
1216.6,2,transferencia,54340.72
1163.3,17,deposito,101351.29
1370.69,20,transferencia,54298.81
528.9,4,pagamento,-2615.17
3269.44,10,deposito,24251.22
1422.05,23,levantamento,105542.66
1864.04,5,transferencia,44033.06
3836.2,22,transferencia,92785.68
1372.8,12,levantamento,48213.82
3682.85,11,levantamento,77765.88
2417.78,15,transferencia,76520.05
3664.65,19,transferencia,42254.54
3917.62,21,levantamento,128470.03
2724.08,12,levantamento,51017.11
1683.75,22,transferencia,143490.55
2692.7,2,deposito,60405.02
783.32,11,deposito,107618.45
2447.37,23,deposito,9722.41
3420.33,3,transferencia,-24317.36
841.49,3,levantamento,97472.82
5058.93,17,pagamento,101688.67
1722.2,8,transferencia,115813.53
2457.23,8,transferencia,100235.8
690.74,9,transferencia,28969.9
305.76,9,levantamento,113739.3
4774.36,20,transferencia,81431.18
1620.51,7,transferencia,-12187.27
3985.74,23,pagamento,21990.49
1566.68,16,pagamento,-1131.04
900.53,18,pagamento,127829.31
7225.72,11,transferencia,88958.82
1704.76,11,transferencia,102950.34
1980.26,1,deposito,60225.12
1573.49,20,deposito,117081.75
577.2,2,levantamento,60478.01
2787.45,22,pagamento,77556.41
2532.2,14,pagamento,25329.93
3697.55,1,deposito,98750.66
944.02,13,transferencia,111567.15
511.83,14,pagamento,107993.25
2857.32,2,deposito,120290.15
5142.25,15,transferencia,106705.91
499.69,6,transferencia,72142.7
591.89,2,transferencia,80418.41
1163.56,2,transferencia,82993.64
547.45,4,transferencia,75143.53
1320.44,16,transferencia,159897.91
2445.65,18,pagamento,54675.15
3241.65,1,transferencia,50563.2
2785.26,1,transferencia,95497.31
1603.97,11,levantamento,115475.26
5031.17,13,transferencia,38275.75
393.02,12,transferencia,117956.91
776.88,2,transferencia,75919.84
1856.64,1,deposito,92791.51
977.57,13,transferencia,57375.37
1618.2,2,pagamento,94748.93
2657.63,4,pagamento,51848.53
1162.88,11,pagamento,134482.05
1166.8,9,pagamento,57082.2
1465.18,6,levantamento,94151.41
3642.46,3,pagamento,70569.18
3002.36,6,transferencia,170285.0
3441.28,20,levantamento,110709.75
2040.41,14,deposito,41012.57
2080.97,12,pagamento,69511.14
4591.62,19,transferencia,107594.24
910.81,18,deposito,77679.73
4683.04,1,levantamento,179277.47
2074.68,3,levantamento,104680.42
1880.53,1,levantamento,14700.32
1205.64,19,levantamento,150963.54
4762.66,18,transferencia,93556.99
3550.97,4,transferencia,135742.4
612.38,18,transferencia,122837.98
2343.97,22,levantamento,114076.02
1013.91,10,transferencia,69676.47
1459.46,1,deposito,70942.86
540.13,21,deposito,71163.99
2049.42,16,transferencia,92360.55
2133.46,23,transferencia,106887.55
2244.75,11,pagamento,45896.41
1307.05,21,transferencia,100682.76
1449.53,7,deposito,118905.67
401.26,19,levantamento,84045.56
3904.63,2,transferencia,112324.09
437.6,14,deposito,25845.8
2486.89,10,pagamento,81353.14
1508.89,13,transferencia,95276.32
2860.45,15,deposito,50151.45
2041.06,9,deposito,62964.52
822.82,19,pagamento,82744.13
2842.27,22,pagamento,4708.49
1746.25,21,transferencia,20097.54
1506.68,8,transferencia,53721.56
2171.14,6,transferencia,53828.19
4555.27,18,transferencia,101636.58
1359.38,9,transferencia,95505.29
2439.08,20,transferencia,75457.88
2141.39,7,pagamento,77740.11
1285.01,20,transferencia,56744.66
1131.56,20,levantamento,102846.46
806.5,2,pagamento,32782.01
2702.49,11,transferencia,128648.27
1123.14,19,deposito,77199.49
656.35,15,deposito,116773.97
1726.46,18,pagamento,73195.69
3958.42,20,deposito,122494.43
4598.38,7,transferencia,78084.69
184.45,20,transferencia,86203.59
1995.44,6,transferencia,113664.57
2754.64,11,transferencia,104342.75
2647.94,15,pagamento,24297.15
1689.65,9,deposito,79954.63
6534.12,2,deposito,31587.53
4952.4,17,pagamento,59865.32
1683.69,17,transferencia,30611.07
1296.94,10,pagamento,58784.9
2368.51,0,pagamento,69012.1
2650.51,14,pagamento,48162.27
1882.0,12,deposito,54873.19
2017.07,0,transferencia,60904.08
6150.91,14,deposito,42367.88
6284.05,17,transferencia,17086.23
3374.66,21,pagamento,67774.2
3780.76,5,pagamento,74678.48
3575.5,21,transferencia,89863.08
1541.54,5,transferencia,46989.15
2590.3,14,transferencia,85550.63
2226.39,5,transferencia,55604.74
4837.32,23,pagamento,133882.85
2284.16,21,transferencia,45785.6
3594.2,13,pagamento,109503.64
1641.13,20,transferencia,98978.49
3148.94,13,levantamento,75280.03
2247.48,19,transferencia,89404.33
990.49,16,deposito,18392.61
3228.08,10,pagamento,34820.98
4152.35,17,transferencia,126739.59
483.2,10,levantamento,99719.08
448.84,19,transferencia,101817.98
2184.71,8,levantamento,124333.41
2479.29,19,transferencia,127543.37
874.53,7,levantamento,92358.09
2275.01,17,transferencia,69712.79
1675.81,16,levantamento,69582.02
354.33,11,levantamento,89420.81
2088.02,21,pagamento,103665.77
830.87,4,pagamento,58291.35
2858.43,18,transferencia,109662.37
1208.07,14,pagamento,52997.67
2398.01,17,transferencia,128370.45
4623.0,23,transferencia,19711.04
1293.94,3,transferencia,79531.75
1630.75,13,pagamento,102376.81
4911.01,13,transferencia,117911.96
2843.82,12,levantamento,112395.97
1697.82,22,deposito,96719.4
5861.54,7,levantamento,106143.16
1527.03,12,transferencia,82500.79
1505.85,0,pagamento,69010.58
878.78,16,pagamento,35022.24
2829.79,8,deposito,84365.13
788.09,8,transferencia,93787.0
5304.42,16,transferencia,79621.28
1148.59,20,transferencia,45973.42
